path,line,pattern,category,snippet
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,150,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred8"", ""image_id"": 8, ""box_id"": ""pred8"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2860.899169921875, 1266.935791015625, 462.9013671875, 250.8699951171875], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred8."
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,150,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred8"", ""image_id"": 8, ""box_id"": ""pred8"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2860.899169921875, 1266.935791015625, 462.9013671875, 250.8699951171875], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred8."
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,151,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred9"", ""image_id"": 8, ""box_id"": ""pred9"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2784.03076171875, 3075.7001953125, 430.50830078125, 252.162109375], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred9.jpg"", "
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,151,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred9"", ""image_id"": 8, ""box_id"": ""pred9"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2784.03076171875, 3075.7001953125, 430.50830078125, 252.162109375], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred9.jpg"", "
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,151,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred9"", ""image_id"": 8, ""box_id"": ""pred9"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2784.03076171875, 3075.7001953125, 430.50830078125, 252.162109375], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred9.jpg"", "
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,152,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred10"", ""image_id"": 8, ""box_id"": ""pred10"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2841.453125, 1891.7984619140625, 437.0029296875, 250.6624755859375], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred10.jp"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,152,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred10"", ""image_id"": 8, ""box_id"": ""pred10"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2841.453125, 1891.7984619140625, 437.0029296875, 250.6624755859375], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred10.jp"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,152,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred10"", ""image_id"": 8, ""box_id"": ""pred10"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2841.453125, 1891.7984619140625, 437.0029296875, 250.6624755859375], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred10.jp"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,153,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred11"", ""image_id"": 8, ""box_id"": ""pred11"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2847.495849609375, 1472.1658935546875, 489.1142578125, 266.7998046875], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred11"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,153,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred11"", ""image_id"": 8, ""box_id"": ""pred11"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2847.495849609375, 1472.1658935546875, 489.1142578125, 266.7998046875], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred11"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,153,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred11"", ""image_id"": 8, ""box_id"": ""pred11"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2847.495849609375, 1472.1658935546875, 489.1142578125, 266.7998046875], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred11"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,154,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred12"", ""image_id"": 8, ""box_id"": ""pred12"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2840.791748046875, 2088.4345703125, 428.372314453125, 262.760986328125], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred1"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,154,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred12"", ""image_id"": 8, ""box_id"": ""pred12"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2840.791748046875, 2088.4345703125, 428.372314453125, 262.760986328125], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred1"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,154,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred12"", ""image_id"": 8, ""box_id"": ""pred12"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2840.791748046875, 2088.4345703125, 428.372314453125, 262.760986328125], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred1"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,155,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred13"", ""image_id"": 8, ""box_id"": ""pred13"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2772.769775390625, 3264.47802734375, 442.532958984375, 263.023681640625], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,155,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred13"", ""image_id"": 8, ""box_id"": ""pred13"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2772.769775390625, 3264.47802734375, 442.532958984375, 263.023681640625], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,155,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred13"", ""image_id"": 8, ""box_id"": ""pred13"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2772.769775390625, 3264.47802734375, 442.532958984375, 263.023681640625], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,156,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred14"", ""image_id"": 8, ""box_id"": ""pred14"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2887.03271484375, 854.8958129882812, 480.646240234375, 242.47393798828125], ""crop_path"": ""crops/val/insulator_ok/val_img8_pr"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,156,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred14"", ""image_id"": 8, ""box_id"": ""pred14"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2887.03271484375, 854.8958129882812, 480.646240234375, 242.47393798828125], ""crop_path"": ""crops/val/insulator_ok/val_img8_pr"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,156,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred14"", ""image_id"": 8, ""box_id"": ""pred14"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2887.03271484375, 854.8958129882812, 480.646240234375, 242.47393798828125], ""crop_path"": ""crops/val/insulator_ok/val_img8_pr"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,157,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred15"", ""image_id"": 8, ""box_id"": ""pred15"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2819.33740234375, 2291.844482421875, 459.515869140625, 255.9873046875], ""crop_path"": ""crops/val/defect_flashover/val_img8_pr"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,157,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred15"", ""image_id"": 8, ""box_id"": ""pred15"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2819.33740234375, 2291.844482421875, 459.515869140625, 255.9873046875], ""crop_path"": ""crops/val/defect_flashover/val_img8_pr"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,157,defect_flashover/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred15"", ""image_id"": 8, ""box_id"": ""pred15"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2819.33740234375, 2291.844482421875, 459.515869140625, 255.9873046875], ""crop_path"": ""crops/val/defect_flashover/val_img8_pr"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,158,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred16"", ""image_id"": 8, ""box_id"": ""pred16"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2759.356689453125, 3669.100830078125, 431.37744140625, 245.17431640625], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred1"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,158,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred16"", ""image_id"": 8, ""box_id"": ""pred16"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2759.356689453125, 3669.100830078125, 431.37744140625, 245.17431640625], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred1"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,158,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred16"", ""image_id"": 8, ""box_id"": ""pred16"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2759.356689453125, 3669.100830078125, 431.37744140625, 245.17431640625], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred1"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,159,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred17"", ""image_id"": 8, ""box_id"": ""pred17"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2753.98828125, 3664.05859375, 448.853759765625, 240.024658203125], ""crop_path"": ""crops/val/defect_flashover/val_img8_pred17."
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,159,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred17"", ""image_id"": 8, ""box_id"": ""pred17"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2753.98828125, 3664.05859375, 448.853759765625, 240.024658203125], ""crop_path"": ""crops/val/defect_flashover/val_img8_pred17."
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,159,defect_flashover/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred17"", ""image_id"": 8, ""box_id"": ""pred17"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2753.98828125, 3664.05859375, 448.853759765625, 240.024658203125], ""crop_path"": ""crops/val/defect_flashover/val_img8_pred17."
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,160,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred18"", ""image_id"": 8, ""box_id"": ""pred18"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3136.923095703125, 2930.44091796875, 252.644287109375, 222.66259765625], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred1"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,160,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred18"", ""image_id"": 8, ""box_id"": ""pred18"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3136.923095703125, 2930.44091796875, 252.644287109375, 222.66259765625], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred1"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,160,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred18"", ""image_id"": 8, ""box_id"": ""pred18"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3136.923095703125, 2930.44091796875, 252.644287109375, 222.66259765625], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred1"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,161,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred19"", ""image_id"": 8, ""box_id"": ""pred19"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2997.776123046875, 554.4254760742188, 510.9248046875, 263.21868896484375], ""crop_path"": ""crops/val/defect_flashover/val_img8"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,161,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred19"", ""image_id"": 8, ""box_id"": ""pred19"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2997.776123046875, 554.4254760742188, 510.9248046875, 263.21868896484375], ""crop_path"": ""crops/val/defect_flashover/val_img8"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,161,defect_flashover/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred19"", ""image_id"": 8, ""box_id"": ""pred19"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2997.776123046875, 554.4254760742188, 510.9248046875, 263.21868896484375], ""crop_path"": ""crops/val/defect_flashover/val_img8"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,162,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred20"", ""image_id"": 8, ""box_id"": ""pred20"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2821.912109375, 2293.41064453125, 456.61865234375, 257.799560546875], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred20.j"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,162,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred20"", ""image_id"": 8, ""box_id"": ""pred20"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2821.912109375, 2293.41064453125, 456.61865234375, 257.799560546875], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred20.j"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,162,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred20"", ""image_id"": 8, ""box_id"": ""pred20"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2821.912109375, 2293.41064453125, 456.61865234375, 257.799560546875], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred20.j"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,163,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred21"", ""image_id"": 8, ""box_id"": ""pred21"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2870.56103515625, 830.6460571289062, 495.0966796875, 272.90679931640625], ""crop_path"": ""crops/val/defect_flashover/val_img8_"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,163,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred21"", ""image_id"": 8, ""box_id"": ""pred21"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2870.56103515625, 830.6460571289062, 495.0966796875, 272.90679931640625], ""crop_path"": ""crops/val/defect_flashover/val_img8_"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,163,defect_flashover/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred21"", ""image_id"": 8, ""box_id"": ""pred21"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2870.56103515625, 830.6460571289062, 495.0966796875, 272.90679931640625], ""crop_path"": ""crops/val/defect_flashover/val_img8_"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,164,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred22"", ""image_id"": 8, ""box_id"": ""pred22"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3098.3017578125, 3281.696044921875, 278.440185546875, 240.994140625], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred22.j"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,164,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred22"", ""image_id"": 8, ""box_id"": ""pred22"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3098.3017578125, 3281.696044921875, 278.440185546875, 240.994140625], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred22.j"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,164,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred22"", ""image_id"": 8, ""box_id"": ""pred22"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3098.3017578125, 3281.696044921875, 278.440185546875, 240.994140625], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred22.j"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,165,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred23"", ""image_id"": 8, ""box_id"": ""pred23"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3143.676025390625, 2733.98974609375, 264.145263671875, 232.053955078125], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,165,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred23"", ""image_id"": 8, ""box_id"": ""pred23"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3143.676025390625, 2733.98974609375, 264.145263671875, 232.053955078125], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,165,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred23"", ""image_id"": 8, ""box_id"": ""pred23"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3143.676025390625, 2733.98974609375, 264.145263671875, 232.053955078125], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,166,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred24"", ""image_id"": 8, ""box_id"": ""pred24"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3106.032470703125, 3103.536865234375, 278.825439453125, 247.72802734375], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,166,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred24"", ""image_id"": 8, ""box_id"": ""pred24"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3106.032470703125, 3103.536865234375, 278.825439453125, 247.72802734375], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,166,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred24"", ""image_id"": 8, ""box_id"": ""pred24"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3106.032470703125, 3103.536865234375, 278.825439453125, 247.72802734375], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,167,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred25"", ""image_id"": 8, ""box_id"": ""pred25"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3250.547607421875, 970.0137939453125, 247.526611328125, 213.1416015625], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred2"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,167,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred25"", ""image_id"": 8, ""box_id"": ""pred25"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3250.547607421875, 970.0137939453125, 247.526611328125, 213.1416015625], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred2"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,167,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred25"", ""image_id"": 8, ""box_id"": ""pred25"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3250.547607421875, 970.0137939453125, 247.526611328125, 213.1416015625], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred2"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,168,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred26"", ""image_id"": 8, ""box_id"": ""pred26"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2847.547119140625, 2084.53662109375, 421.399658203125, 269.360595703125], ""crop_path"": ""crops/val/defect_flashover/val_img8_"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,168,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred26"", ""image_id"": 8, ""box_id"": ""pred26"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2847.547119140625, 2084.53662109375, 421.399658203125, 269.360595703125], ""crop_path"": ""crops/val/defect_flashover/val_img8_"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,168,defect_flashover/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred26"", ""image_id"": 8, ""box_id"": ""pred26"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2847.547119140625, 2084.53662109375, 421.399658203125, 269.360595703125], ""crop_path"": ""crops/val/defect_flashover/val_img8_"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,169,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred27"", ""image_id"": 8, ""box_id"": ""pred27"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2775.865966796875, 3267.68603515625, 440.0771484375, 254.812255859375], ""crop_path"": ""crops/val/defect_flashover/val_img8_pr"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,169,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred27"", ""image_id"": 8, ""box_id"": ""pred27"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2775.865966796875, 3267.68603515625, 440.0771484375, 254.812255859375], ""crop_path"": ""crops/val/defect_flashover/val_img8_pr"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,169,defect_flashover/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred27"", ""image_id"": 8, ""box_id"": ""pred27"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2775.865966796875, 3267.68603515625, 440.0771484375, 254.812255859375], ""crop_path"": ""crops/val/defect_flashover/val_img8_pr"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,170,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred28"", ""image_id"": 8, ""box_id"": ""pred28"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2875.2587890625, 851.3186645507812, 518.50830078125, 242.82220458984375], ""crop_path"": ""crops/val/defect_broken/val_img8_pre"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,170,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred28"", ""image_id"": 8, ""box_id"": ""pred28"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2875.2587890625, 851.3186645507812, 518.50830078125, 242.82220458984375], ""crop_path"": ""crops/val/defect_broken/val_img8_pre"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,170,defect_broken/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred28"", ""image_id"": 8, ""box_id"": ""pred28"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2875.2587890625, 851.3186645507812, 518.50830078125, 242.82220458984375], ""crop_path"": ""crops/val/defect_broken/val_img8_pre"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,171,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred29"", ""image_id"": 8, ""box_id"": ""pred29"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3201.96728515625, 1964.412353515625, 242.971435546875, 225.1796875], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred29.jp"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,171,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred29"", ""image_id"": 8, ""box_id"": ""pred29"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3201.96728515625, 1964.412353515625, 242.971435546875, 225.1796875], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred29.jp"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,171,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred29"", ""image_id"": 8, ""box_id"": ""pred29"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3201.96728515625, 1964.412353515625, 242.971435546875, 225.1796875], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred29.jp"
